id,linkedin_url,company_name,country,company_domain,website_raw,industry,company_size,headquarters,company_type,founded,followers,description,scraped_timestamp,updated_timestamp
695,https://www.linkedin.com/company/cyandigitalsecurity,cyan Digital Security,Austria,cyansecurity.com,https://www.cyansecurity.com/,Computer and Network Security,51-200 employees,"Wien, Wien",,2006,,,2026-04-28T05:15:56Z,2026-04-28T05:16:31Z
696,https://www.linkedin.com/company/acronet-handelsgmbh,Cubro Network Visibility,Austria,cubro.com,https://www.cubro.com,Computer and Network Security,51-200 employees,,,2003,,,2026-04-28T05:17:02Z,2026-04-28T05:17:35Z
697,https://www.linkedin.com/company/softpromeurope,Softprom Europe,Austria,softprom.com,https://softprom.com,Computer and Network Security,51-200 employees,"Vienna, Wien",,1999,,,2026-04-28T05:18:05Z,2026-04-28T05:18:38Z
698,https://www.linkedin.com/company/advenica,Advenica,Austria,advenica.com,https://advenica.com,Computer and Network Security,51-200 employees,,,1993,,,2026-04-28T05:19:14Z,2026-04-28T05:19:48Z
699,https://www.linkedin.com/company/haus-der-schl%C3%B6sser,Haus der Schlösser,Austria,schluessel.at,http://schluessel.at,Security Systems Services,51-200 employees,"Linz, Oberösterreich",,,,,2026-04-28T05:20:14Z,2026-04-28T05:20:46Z
700,https://www.linkedin.com/company/mavritpictures,Mavrit Pictures,Austria,,,Animation and Post-production,51-200 employees,,,2022,,,2026-05-02T09:43:18Z,2026-05-02T09:43:54Z
701,https://www.linkedin.com/company/big-bad-boo-studios,Big Bad Boo Studios,Austria,bigbadboo.com,http://www.bigbadboo.com,Animation and Post-production,51-200 employees,"Vancouver, British Columbia",,2010,,,2026-05-02T09:44:22Z,2026-05-02T09:44:58Z
702,https://www.linkedin.com/company/arxanima,arx anima,Austria,arxanima.com,http://www.arxanima.com,Animation and Post-production,51-200 employees,"Vienna, Austria",,2011,,,2026-05-02T09:45:26Z,2026-05-02T09:45:59Z
703,https://www.linkedin.com/company/citymark-%C3%B6sterreich,CityMark Österreich,Austria,citymark.at,http://www.citymark.at,Leasing Non-residential Real Estate,51-200 employees,,,1999,,,2026-05-02T09:46:31Z,2026-05-02T09:47:06Z
704,https://www.linkedin.com/company/talente-%C3%B6sterreich,Talente Österreich,Austria,talenteoesterreich.at,http://www.talenteoesterreich.at,Think Tanks,51-200 employees,,,2008,,,2026-05-02T09:47:36Z,2026-05-02T09:48:10Z
705,https://www.linkedin.com/company/nims---network-of-innovation-management-and-strategy,NIMS - Network of Innovation Management and Strategy,Austria,nims-global.com,https://nims-global.com,Think Tanks,51-200 employees,,,2015,,,2026-05-02T09:48:42Z,2026-05-02T09:49:14Z
706,https://www.linkedin.com/company/southeastern-europe-security-center,Southeastern Europe Security Center,Austria,sesecuritycenter.org,https://sesecuritycenter.org,Think Tanks,51-200 employees,,,2018,,,2026-05-02T09:49:43Z,2026-05-02T09:50:16Z
707,https://www.linkedin.com/company/club1031,Club1031,Austria,club1031.at,https://www.club1031.at/,Think Tanks,51-200 employees,"Vienna, Wien",,1973,,,2026-05-02T09:50:41Z,2026-05-02T09:51:17Z
708,https://www.linkedin.com/company/jungeindustrie,Junge Industrie,Austria,jungeindustrie.at,https://www.jungeindustrie.at,Think Tanks,51-200 employees,"Wien, Wien",,,,,2026-05-02T09:51:46Z,2026-05-02T09:52:19Z
709,https://www.linkedin.com/company/uxpro-austria,UXpro Austria,Austria,uxpro.at,http://uxpro.at,Think Tanks,51-200 employees,,,2013,,,2026-05-02T09:52:45Z,2026-05-02T09:53:20Z
710,https://www.linkedin.com/company/greepi-international-tourism-&-consulting-group,Greepi International Tourism & Consulting Group,Austria,greepi.net,http://greepi.net,Think Tanks,51-200 employees,"beijing, Beijing",,2012,,,2026-05-02T09:53:47Z,2026-05-02T09:54:20Z
711,https://www.linkedin.com/company/colt-pr%C3%BCf-und-test-gmbh,CoLT Prüf und Test GmbH,Austria,colt-lab.com,http://www.colt-lab.com,Think Tanks,51-200 employees,"Sankt Martin im Innkreis, Oberösterreich",,2013,,,2026-05-02T09:54:45Z,2026-05-02T09:55:17Z
